"","Trait.1","Trait.1_gv","Trait2","Trait2_gv"
"1038",154.7,151.71986909522,1.547,1.51719869095221
"1039",155.28,146.450993677906,1.5528,1.46450993677907
"1040",148.52,150.836766249208,1.4852,1.50836766249209
"1041",165.28,152.251022569209,1.6528,1.52251022569209
"1042",143.76,144.393490836385,1.4376,1.44393490836386
"1043",139.43,143.810237719351,1.3943,1.43810237719351
"1044",149.07,146.352284671297,1.4907,1.46352284671298
"1045",150.77,154.825590738615,1.5077,1.54825590738616
"1046",147.87,148.95186521253,1.4787,1.48951865212531
"1047",149.84,148.597861619632,1.4984,1.48597861619633
"1048",162.28,155.103340376998,1.6228,1.55103340376998
"1049",138.45,146.244745797944,1.3845,1.46244745797945
"1050",147.5,141.352683363511,1.475,1.41352683363511
"1051",160.15,146.266206794119,1.6015,1.46266206794119
"1052",151.66,151.20332736858,1.5166,1.51203327368581
"1053",145.62,153.379474772101,1.4562,1.53379474772101
"1054",134.37,145.782478744894,1.3437,1.45782478744895
"1055",148.85,151.498752392137,1.4885,1.51498752392138
"1056",149.11,154.549917695089,1.4911,1.54549917695089
"1057",162.24,157.319422050574,1.6224,1.57319422050575
"1058",148.08,151.615379411084,1.4808,1.51615379411085
"1059",154.51,151.783684676162,1.5451,1.51783684676163
"1060",150.38,152.68866636984,1.5038,1.5268866636984
"1061",146.96,149.824105493167,1.4696,1.49824105493168
"1062",157.3,150.771834507771,1.573,1.50771834507771
"1063",162.37,152.114733877867,1.6237,1.52114733877867
"1064",157.93,150.960107324228,1.5793,1.50960107324229
"1065",150.84,149.840185681094,1.5084,1.49840185681095
"1066",156.91,151.311829501941,1.5691,1.51311829501942
"1067",146.47,143.88420958709,1.4647,1.4388420958709
"1068",140.64,144.125888044203,1.4064,1.44125888044204
"1069",143.08,147.753155631406,1.4308,1.47753155631407
"1070",161.79,152.060062208817,1.6179,1.52060062208817
"1071",158.36,147.309593761717,1.5836,1.47309593761718
"1072",153.71,153.621612965839,1.5371,1.5362161296584
"1073",147.63,148.538911110957,1.4763,1.48538911110958
"1074",156.08,150.921218853884,1.5608,1.50921218853885
"1075",148.84,152.359233135663,1.4884,1.52359233135664
"1076",157.2,149.294074890515,1.572,1.49294074890515
"1077",153.49,149.005324356582,1.5349,1.49005324356583
"1078",147.15,145.045222359324,1.4715,1.45045222359325
"1079",146.46,146.87211063558,1.4646,1.46872110635581
"1080",142.24,148.923381159655,1.4224,1.48923381159655
"1081",154.23,151.381396816532,1.5423,1.51381396816532
"1082",144.92,151.122783833081,1.4492,1.51122783833081
"1083",145.68,144.140722565891,1.4568,1.44140722565892
"1084",138.13,144.872404433937,1.3813,1.44872404433937
"1085",150.68,150.509702414628,1.5068,1.50509702414629
"1086",147.1,147.273642440638,1.471,1.47273642440639
"1087",150.69,152.898850430831,1.5069,1.52898850430831
"1088",141.39,149.871752351623,1.4139,1.49871752351624
"1089",156.51,155.617141422012,1.5651,1.55617141422012
"1090",147.98,147.151602187392,1.4798,1.47151602187393
"1091",142.12,145.972103534304,1.4212,1.45972103534305
"1092",139.68,148.950537127395,1.3968,1.48950537127396
"1093",138.97,144.96188788299,1.3897,1.4496188788299
"1094",143.81,146.8022768265,1.4381,1.46802276826501
"1095",148.13,147.846479899342,1.4813,1.47846479899342
"1096",137.61,147.973954482262,1.3761,1.47973954482263
"1097",167.58,153.837074378489,1.6758,1.5383707437849
"1098",136.6,148.180258358134,1.366,1.48180258358134
"1099",150.81,147.828218787157,1.5081,1.47828218787157
"1100",146.78,149.351027801793,1.4678,1.49351027801794
"1101",144.31,143.393073859479,1.4431,1.4339307385948
"1102",148.49,146.452414923645,1.4849,1.46452414923645
"1103",142.05,141.590824606022,1.4205,1.41590824606022
"1104",139.65,142.826590880862,1.3965,1.42826590880863
"1105",132.47,148.05127458828,1.3247,1.48051274588281
"1106",132.48,143.864438048593,1.3248,1.43864438048593
"1107",135.92,142.228542140556,1.3592,1.42228542140556
"1108",151.81,146.490066861544,1.5181,1.46490066861545
"1109",146.54,144.472027285353,1.4654,1.44472027285354
"1110",153.3,144.135085708302,1.533,1.44135085708303
"1111",146.6,145.699500437574,1.466,1.45699500437575
"1112",157.68,145.098480059997,1.5768,1.45098480059997
"1113",151.32,144.882651997855,1.5132,1.44882651997856
"1114",134.82,146.099300462751,1.3482,1.46099300462751
"1115",154.77,150.139574758884,1.5477,1.50139574758885
"1116",124.53,145.896220632693,1.2453,1.45896220632693
"1117",151.93,145.029281731907,1.5193,1.45029281731907
"1118",137.86,146.506871484563,1.3786,1.46506871484563
"1119",150.15,147.420894160001,1.5015,1.47420894160001
"1120",151.64,145.291278748141,1.5164,1.45291278748142
"1121",133.51,142.530511932963,1.3351,1.42530511932964
"1122",137.48,142.983470098853,1.3748,1.42983470098853
"1123",143.1,145.345345916572,1.431,1.45345345916573
"1124",139.83,144.684934531279,1.3983,1.4468493453128
"1125",136.01,143.975723521839,1.3601,1.4397572352184
"1126",133.85,144.775035942322,1.3385,1.44775035942322
"1127",161.22,146.852497233372,1.6122,1.46852497233372
"1128",140.58,143.004713940842,1.4058,1.43004713940842
"1129",164.4,148.138836131905,1.644,1.48138836131905
"1130",134.91,145.245965148481,1.3491,1.45245965148482
"1131",150.92,146.591108899076,1.5092,1.46591108899077
"1132",149.07,145.792020245702,1.4907,1.45792020245702
"1133",150.92,143.344474842338,1.5092,1.43344474842339
"1134",149.26,145.878752621008,1.4926,1.45878752621008
"1135",153.9,146.574241088675,1.539,1.46574241088676
"1136",147.5,145.17477796912,1.475,1.45174777969121
"1137",139.94,143.67190146143,1.3994,1.43671901461431
"1138",136.43,144.827387635003,1.3643,1.44827387635003
"1139",142.37,140.842534396053,1.4237,1.40842534396053
"1140",150.3,146.414833131472,1.503,1.46414833131472
"1141",145.1,145.870172719712,1.451,1.45870172719713
"1142",151.86,144.267079355078,1.5186,1.44267079355079
"1143",157.89,145.296644769691,1.5789,1.45296644769691
"1144",151.13,149.029700164096,1.5113,1.49029700164097
"1145",143.15,144.965741840433,1.4315,1.44965741840434
"1146",137.73,144.80794006157,1.3773,1.44807940061571
"1147",130.72,143.383411392041,1.3072,1.43383411392041
"1148",147.19,146.50527548918,1.4719,1.4650527548918
"1149",137.69,146.079850903882,1.3769,1.46079850903883
"1150",153.32,148.355227171419,1.5332,1.4835522717142
"1151",153.95,148.109439805567,1.5395,1.48109439805567
"1152",141.52,141.096423365711,1.4152,1.41096423365711
"1153",141.16,144.04184332053,1.4116,1.44041843320531
"1154",144.2,142.211776657568,1.442,1.42211776657569
"1155",161.42,148.96208391806,1.6142,1.48962083918061
"1156",156.62,150.174323828278,1.5662,1.50174323828278
"1157",155.91,149.150664292815,1.5591,1.49150664292815
"1158",138.92,145.306758471819,1.3892,1.4530675847182
"1159",144.9,145.847984890069,1.449,1.4584798489007
"1160",135.21,142.055806613256,1.3521,1.42055806613257
"1161",151.51,142.560895206017,1.5151,1.42560895206017
"1162",151.17,145.71806171294,1.5117,1.45718061712941
"1163",140.33,147.703475024563,1.4033,1.47703475024564
"1164",147.25,143.314102303863,1.4725,1.43314102303863
"1165",149.14,143.492909999335,1.4914,1.43492909999335
"1166",143.98,150.148732016191,1.4398,1.50148732016192
"1167",139.92,143.150328301389,1.3992,1.4315032830139
"1168",137.64,145.928317778002,1.3764,1.45928317778002
"1169",141.64,148.979639131818,1.4164,1.48979639131819
"1170",144.34,147.214599456789,1.4434,1.4721459945679
"1171",160.96,144.329403403813,1.6096,1.44329403403814
"1172",142.42,146.037754945584,1.4242,1.46037754945584
"1173",136.4,142.628664916483,1.364,1.42628664916484
"1174",152.5,145.321706635846,1.525,1.45321706635846
"1175",133.04,140.744287334283,1.3304,1.40744287334284
"1176",154.37,148.438833490033,1.5437,1.48438833490034
"1177",138.4,145.989489819597,1.384,1.45989489819598
"1178",154.54,147.835049648783,1.5454,1.47835049648784
"1179",148.16,147.219616552508,1.4816,1.47219616552509
"1180",146.64,147.321929944932,1.4664,1.47321929944933
"1181",133.82,144.333618979582,1.3382,1.44333618979582
"1182",148.72,147.242690060639,1.4872,1.47242690060639
"1183",135.71,147.097699312082,1.3571,1.47097699312082
"1184",145.97,145.115413280298,1.4597,1.45115413280298
"1185",149.71,148.172377350142,1.4971,1.48172377350142
"1186",151.12,148.361769229601,1.5112,1.48361769229601
"1187",134.25,146.517380535338,1.3425,1.46517380535338
"1188",144.09,147.52299513746,1.4409,1.47522995137461
"1189",147.19,143.932180154618,1.4719,1.43932180154619
"1190",145.26,143.121574697779,1.4526,1.4312157469778
"1191",127.69,143.054940693049,1.2769,1.4305494069305
"1192",151.87,151.195150635642,1.5187,1.51195150635642
"1193",139.78,142.275001671314,1.3978,1.42275001671314
"1194",144.08,144.484210399047,1.4408,1.44484210399048
"1195",145.22,143.844769986181,1.4522,1.43844769986182
"1196",142.24,141.608896045566,1.4224,1.41608896045567
"1197",151.61,143.478116258504,1.5161,1.43478116258505
"1198",149.97,147.03589360202,1.4997,1.47035893602021
"1199",138.66,141.004888919972,1.3866,1.41004888919972
"1200",144.35,145.928388090142,1.4435,1.45928388090142
"1201",138.53,142.196468494462,1.3853,1.42196468494463
"1202",159.67,148.123737265221,1.5967,1.48123737265221
"1203",140.21,145.7426184758,1.4021,1.45742618475801
"1204",152.36,148.539097621383,1.5236,1.48539097621383
"1205",144.83,147.663702006747,1.4483,1.47663702006748
"1206",140.45,148.240639964129,1.4045,1.4824063996413
"1207",131.65,141.69596197581,1.3165,1.41695961975811
"1208",153.92,144.16497840035,1.5392,1.44164978400351
"1209",152.66,148.272761692047,1.5266,1.48272761692047
"1210",143.02,148.378310117119,1.4302,1.48378310117119
"1211",147.59,148.040222478989,1.4759,1.4804022247899
"1212",140.9,145.886243928558,1.409,1.45886243928559
"1213",149.07,153.093951281229,1.4907,1.5309395128123
"1214",159.68,150.301429977465,1.5968,1.50301429977466
"1215",146.76,145.295942464173,1.4676,1.45295942464173
"1216",153.03,147.154763174901,1.5303,1.47154763174902
"1217",150.02,146.813865175034,1.5002,1.46813865175035
"1218",138.72,141.021200510604,1.3872,1.41021200510604
"1219",151.26,143.460525306115,1.5126,1.43460525306116
"1220",138.02,143.874224340449,1.3802,1.43874224340449
"1221",146.09,144.201532821903,1.4609,1.44201532821903
"1222",156.14,149.367444753589,1.5614,1.4936744475359
"1223",140.77,149.630837771961,1.4077,1.49630837771962
"1224",137.48,143.269081881898,1.3748,1.43269081881898
"1225",136.42,140.984272915907,1.3642,1.40984272915908
"1226",145.43,148.277406167371,1.4543,1.48277406167372
"1227",149.39,144.810571480297,1.4939,1.44810571480297
"1228",155,146.350169779305,1.55,1.46350169779306
"1229",142.71,143.705484488609,1.4271,1.43705484488609
"1230",158.24,148.311887515313,1.5824,1.48311887515314
"1231",156.83,144.304391997921,1.5683,1.44304391997921
"1232",139.9,143.628566371616,1.399,1.43628566371616
"1233",149.25,145.645599853409,1.4925,1.45645599853409
"1234",143.7,145.840827358093,1.437,1.45840827358094
"1235",143.24,145.029148667236,1.4324,1.45029148667236
"1236",143.14,150.962886270904,1.4314,1.50962886270905
"1237",142.87,144.046216434218,1.4287,1.44046216434219
"1238",149.02,149.239882475623,1.4902,1.49239882475623
"1239",156.18,149.180049419699,1.5618,1.491800494197
"1240",149.62,144.582447373835,1.4962,1.44582447373835
"1241",168.22,153.643037124947,1.6822,1.53643037124948
"1242",137.49,140.502376572319,1.3749,1.4050237657232
"1243",140.04,145.274998593873,1.4004,1.45274998593874
"1244",143.9,148.647404010824,1.439,1.48647404010825
"1245",135.55,139.583818045558,1.3555,1.39583818045559
"1246",142.82,147.328957941003,1.4282,1.47328957941004
"1247",141.03,141.580507809473,1.4103,1.41580507809473
"1248",153.31,148.833533688313,1.5331,1.48833533688313
"1249",152.5,147.711162901155,1.525,1.47711162901156
"1250",140.1,144.468656066131,1.401,1.44468656066132
