"","Row.names","Trait.1","Trait.1_gv","Trait2","Trait2_gv"
"934","12291",159.16,157.945763199332,1.5916,1.57945763199332
"935","12292",159.33,156.811911198012,1.5933,1.56811911198011
"936","12293",159.46,162.288684889942,1.5946,1.62288684889942
"937","12294",163.85,160.708814211437,1.6385,1.60708814211437
"938","12295",150.37,151.841251448908,1.5037,1.51841251448908
"939","12296",152.68,160.674969095763,1.5268,1.60674969095763
"940","12297",133.94,145.008088740502,1.3394,1.45008088740502
"941","12298",146.73,149.722878374636,1.4673,1.49722878374636
"942","12299",161.54,154.211294420608,1.6154,1.54211294420608
"943","12300",153.97,155.73805625077,1.5397,1.5573805625077
"944","12301",162.23,161.463971512056,1.6223,1.61463971512056
"945","12302",155.3,148.92926509875,1.553,1.4892926509875
"946","12303",142.87,145.670489404314,1.4287,1.45670489404314
"947","12304",166.38,160.743853158358,1.6638,1.60743853158358
"948","12305",159,159.266153087212,1.59,1.59266153087212
"949","12306",147.48,151.39685007159,1.4748,1.5139685007159
"950","12307",172.95,160.12851272892,1.7295,1.6012851272892
"951","12308",159.37,161.182722731276,1.5937,1.61182722731276
"952","12309",153.88,147.086696292013,1.5388,1.47086696292013
"953","12310",161.63,155.190711471695,1.6163,1.55190711471695
"954","12311",152.54,154.589962384631,1.5254,1.54589962384631
"955","12312",137.8,148.954268049538,1.378,1.48954268049538
"956","12313",159.76,152.54433915686,1.5976,1.5254433915686
"957","12314",154.38,157.741260082184,1.5438,1.57741260082183
"958","12315",162.61,158.562990153338,1.6261,1.58562990153338
"959","12316",146.9,151.268921234,1.469,1.51268921234
"960","12317",139.4,149.270752118179,1.394,1.49270752118179
"961","12318",177.56,162.298880761016,1.7756,1.62298880761016
"962","12319",131.69,144.90518553313,1.3169,1.4490518553313
"963","12320",153.89,153.520387881504,1.5389,1.53520387881504
"964","12321",150.16,153.029746404402,1.5016,1.53029746404402
"965","12322",135.93,145.185030814807,1.3593,1.45185030814807
"966","12323",151.8,152.612648164397,1.518,1.52612648164397
"967","12324",167.41,158.059511720932,1.6741,1.58059511720932
"968","12325",154.84,150.916424431111,1.5484,1.50916424431111
"969","12326",149.66,151.923950626437,1.4966,1.51923950626437
"970","12327",152.2,154.316020843097,1.522,1.54316020843097
"971","12328",161.88,158.274939368974,1.6188,1.58274939368974
"972","12329",138.84,152.548122848588,1.3884,1.52548122848588
"973","12330",143.87,147.535702141712,1.4387,1.47535702141712
"974","12331",145.69,142.634097430549,1.4569,1.4263409743055
"975","12332",158.04,156.862914286186,1.5804,1.56862914286186
"976","12333",169.63,162.797960607794,1.6963,1.62797960607794
"977","12334",167.87,163.236259306124,1.6787,1.63236259306123
"978","12335",141.89,152.566870447226,1.4189,1.52566870447226
"979","12336",151.1,155.830016507005,1.511,1.55830016507005
"980","12337",181.76,163.532512225718,1.8176,1.63532512225718
"981","12338",152.31,152.791112914115,1.5231,1.52791112914115
"982","12339",133.38,141.807955475419,1.3338,1.41807955475419
"983","12340",148.61,148.694707712882,1.4861,1.48694707712881
"984","12341",161.61,154.932848965686,1.6161,1.54932848965685
"985","12342",138.49,140.893937840588,1.3849,1.40893937840588
"986","12343",149.75,144.354638845552,1.4975,1.44354638845552
"987","12344",158.35,156.774954529527,1.5835,1.56774954529527
"988","12345",164.24,159.306360466138,1.6424,1.59306360466138
"989","12346",168.45,159.583103353853,1.6845,1.59583103353853
"990","12347",147.43,151.620503812429,1.4743,1.51620503812429
"991","12348",157.61,154.710565106999,1.5761,1.54710565106999
"992","12349",159.51,158.152269039948,1.5951,1.58152269039948
"993","12350",145.18,146.614267938016,1.4518,1.46614267938016
"994","12351",166.33,158.269462951336,1.6633,1.58269462951336
"995","12352",158.7,155.484954854128,1.587,1.55484954854128
"996","12353",156.47,152.808025080508,1.5647,1.52808025080508
"997","12354",156.44,156.027157513779,1.5644,1.56027157513778
"998","12355",157.32,157.603486342943,1.5732,1.57603486342944
"999","12356",158.71,151.722570187326,1.5871,1.51722570187326
"1000","12357",173.94,161.300047494639,1.7394,1.61300047494639
"1001","12358",148.75,151.964090098497,1.4875,1.51964090098497
"1002","12359",150.14,156.311200111942,1.5014,1.56311200111942
"1003","12360",141.66,146.922805241626,1.4166,1.46922805241626
"1004","12361",138.5,145.707509227795,1.385,1.45707509227795
"1005","12362",141.06,150.514837886874,1.4106,1.50514837886874
"1006","12363",146.54,153.184227957925,1.4654,1.53184227957925
"1007","12364",141.55,147.643733823671,1.4155,1.47643733823671
"1008","12365",156.7,149.136928937063,1.567,1.49136928937063
"1009","12366",149.52,147.94087365152,1.4952,1.4794087365152
"1010","12367",145,150.753609617908,1.45,1.50753609617908
"1011","12368",136.46,146.890916383924,1.3646,1.46890916383924
"1012","12369",149.5,150.482568418917,1.495,1.50482568418917
"1013","12370",150.96,149.373496716361,1.5096,1.4937349671636
"1014","12371",163.75,157.610571183982,1.6375,1.57610571183982
"1015","12372",146.16,143.344870750581,1.4616,1.4334487075058
"1016","12373",151.61,144.670396361965,1.5161,1.44670396361964
"1017","12374",138.53,145.088908576414,1.3853,1.45088908576413
"1018","12375",154.72,151.692963178622,1.5472,1.51692963178622
"1019","12376",162.64,151.048560266431,1.6264,1.51048560266431
"1020","12377",134.53,142.590799793043,1.3453,1.42590799793043
"1021","12378",144,142.893011400779,1.44,1.42893011400779
"1022","12379",131.14,143.215124716594,1.3114,1.43215124716594
"1023","12380",154.99,155.029039481571,1.5499,1.55029039481571
"1024","12381",150.08,147.72697512368,1.5008,1.4772697512368
"1025","12382",162.76,150.730561411682,1.6276,1.50730561411682
"1026","12383",160.34,153.317737139204,1.6034,1.53317737139204
"1027","12384",153.92,148.488908144786,1.5392,1.48488908144786
"1028","12385",138.5,139.701360732786,1.385,1.39701360732786
"1029","12386",152.73,147.993932763995,1.5273,1.47993932763995
"1030","12387",147.68,152.046628689321,1.4768,1.52046628689321
"1031","12388",134.63,140.977155607957,1.3463,1.40977155607957
"1032","12389",146.17,144.969306480349,1.4617,1.44969306480349
"1033","12390",146.57,150.465030912475,1.4657,1.50465030912475
"1034","12391",150.82,152.599568953158,1.5082,1.52599568953158
"1035","12392",163.07,144.463247698626,1.6307,1.44463247698626
"1036","12393",140.47,148.292500897657,1.4047,1.48292500897658
"1037","12394",153.85,153.085847881805,1.5385,1.53085847881805
"1038","12395",142,147.476396934329,1.42,1.47476396934329
"1039","12396",135.06,148.962587158543,1.3506,1.48962587158543
"1040","12397",154.7,151.810993198623,1.547,1.51810993198623
"1041","12398",155.28,146.463002501005,1.5528,1.46463002501005
"1042","12399",148.52,150.75295092694,1.4852,1.5075295092694
"1043","12400",165.28,152.244113031725,1.6528,1.52244113031725
"1044","12401",143.76,144.201159379525,1.4376,1.44201159379525
"1045","12402",139.43,143.865225864263,1.3943,1.43865225864263
"1046","12403",149.07,146.404548588762,1.4907,1.46404548588762
"1047","12404",150.77,154.816268698554,1.5077,1.54816268698554
"1048","12405",147.87,148.88371422132,1.4787,1.4888371422132
"1049","12406",149.84,148.572672973864,1.4984,1.48572672973864
"1050","12407",162.28,154.999506238352,1.6228,1.54999506238352
"1051","12408",138.45,146.317619628584,1.3845,1.46317619628583
"1052","12409",147.5,141.333624714573,1.475,1.41333624714573
"1053","12410",160.15,146.273997814085,1.6015,1.46273997814085
"1054","12411",151.66,151.125844263495,1.5166,1.51125844263495
"1055","12412",145.62,153.431077422121,1.4562,1.53431077422121
"1056","12413",134.37,145.658204405497,1.3437,1.45658204405497
"1057","12414",148.85,151.548255067513,1.4885,1.51548255067513
"1058","12415",149.11,154.584482103835,1.4911,1.54584482103835
"1059","12416",162.24,157.249682455857,1.6224,1.57249682455856
"1060","12417",148.08,151.52801838132,1.4808,1.5152801838132
"1061","12418",154.51,151.671645178524,1.5451,1.51671645178524
"1062","12419",150.38,152.613343815751,1.5038,1.52613343815751
"1063","12420",146.96,149.906375217598,1.4696,1.49906375217598
"1064","12421",157.3,150.808189080075,1.573,1.50808189080075
"1065","12422",162.37,152.144133106491,1.6237,1.52144133106491
"1066","12423",157.93,150.93882015842,1.5793,1.5093882015842
"1067","12424",150.84,149.799061019385,1.5084,1.49799061019385
"1068","12425",156.91,151.352911504953,1.5691,1.51352911504953
"1069","12426",146.47,143.930370726518,1.4647,1.43930370726518
"1070","12427",140.64,144.180402598469,1.4064,1.44180402598469
"1071","12428",143.08,147.782822694099,1.4308,1.47782822694099
"1072","12429",161.79,152.066003139253,1.6179,1.52066003139253
"1073","12430",158.36,147.408444907275,1.5836,1.47408444907275
"1074","12431",153.71,153.561331761631,1.5371,1.53561331761631
"1075","12432",147.63,148.495175107534,1.4763,1.48495175107534
"1076","12433",156.08,150.901564782452,1.5608,1.50901564782451
"1077","12434",148.84,152.366447976347,1.4884,1.52366447976347
"1078","12435",157.2,149.341686565663,1.572,1.49341686565663
"1079","12436",153.49,149.087894834068,1.5349,1.49087894834068
"1080","12437",147.15,145.033281406561,1.4715,1.45033281406561
"1081","12438",146.46,146.889740999984,1.4646,1.46889740999985
"1082","12439",142.24,149.058523637027,1.4224,1.49058523637027
"1083","12440",154.23,151.465954245817,1.5423,1.51465954245817
"1084","12441",144.92,151.017259520701,1.4492,1.51017259520701
"1085","12442",145.68,144.231206647758,1.4568,1.44231206647758
"1086","12443",138.13,144.866039940101,1.3813,1.44866039940101
"1087","12444",150.68,150.64881230045,1.5068,1.5064881230045
"1088","12445",147.1,147.232152949774,1.471,1.47232152949774
"1089","12446",150.69,152.920957843569,1.5069,1.52920957843569
"1090","12447",141.39,150.02100793941,1.4139,1.5002100793941
"1091","12448",156.51,155.662703351253,1.5651,1.55662703351253
"1092","12449",147.98,147.252216840531,1.4798,1.47252216840531
"1093","12450",142.12,145.989253015211,1.4212,1.45989253015211
"1094","12451",139.68,148.897149047954,1.3968,1.48897149047954
"1095","12452",138.97,145.007669081535,1.3897,1.45007669081535
"1096","12453",143.81,146.795284896132,1.4381,1.46795284896132
"1097","12454",148.13,147.916999211965,1.4813,1.47916999211965
"1098","12455",137.61,148.020864624262,1.3761,1.48020864624262
"1099","12456",167.58,153.81370902811,1.6758,1.5381370902811
"1100","12457",136.6,148.234673125501,1.366,1.48234673125501
"1101","12458",150.81,147.77537887713,1.5081,1.4777537887713
"1102","12459",146.78,149.304530012857,1.4678,1.49304530012856
"1103","12460",144.31,143.391083318752,1.4431,1.43391083318752
"1104","12461",148.49,146.431442698872,1.4849,1.46431442698872
"1105","12462",142.05,141.61534068653,1.4205,1.4161534068653
"1106","12463",139.65,142.827316971074,1.3965,1.42827316971074
"1107","12464",132.47,148.042371407889,1.3247,1.48042371407889
"1108","12465",132.48,143.871169348959,1.3248,1.43871169348959
"1109","12466",135.92,142.256921379772,1.3592,1.42256921379772
"1110","12467",151.81,146.493808034651,1.5181,1.46493808034651
"1111","12468",146.54,144.4788630747,1.4654,1.444788630747
"1112","12469",153.3,144.088093819314,1.533,1.44088093819314
"1113","12470",146.6,145.664280115941,1.466,1.45664280115941
"1114","12471",157.68,145.109041047201,1.5768,1.45109041047201
"1115","12472",151.32,144.911746976022,1.5132,1.44911746976023
"1116","12473",134.82,146.100764383421,1.3482,1.46100764383421
"1117","12474",154.77,150.132700186182,1.5477,1.50132700186181
"1118","12475",124.53,145.895804768329,1.2453,1.45895804768328
"1119","12476",151.93,145.016648748677,1.5193,1.45016648748677
"1120","12477",137.86,146.519081570625,1.3786,1.46519081570625
"1121","12478",150.15,147.390201230106,1.5015,1.47390201230106
"1122","12479",151.64,145.325029685979,1.5164,1.45325029685979
"1123","12480",133.51,142.544081698802,1.3351,1.42544081698802
"1124","12481",137.48,142.992776667218,1.3748,1.42992776667218
"1125","12482",143.1,145.350652728386,1.431,1.45350652728386
"1126","12483",139.83,144.719311344168,1.3983,1.44719311344168
"1127","12484",136.01,143.993991116184,1.3601,1.43993991116184
"1128","12485",133.85,144.780481582684,1.3385,1.44780481582684
"1129","12486",161.22,146.826556032147,1.6122,1.46826556032147
"1130","12487",140.58,142.994248699092,1.4058,1.42994248699092
"1131","12488",164.4,148.180115898016,1.644,1.48180115898016
"1132","12489",134.91,145.212204510834,1.3491,1.45212204510834
"1133","12490",150.92,146.608045621769,1.5092,1.46608045621769
"1134","12491",149.07,145.793464141308,1.4907,1.45793464141308
"1135","12492",150.92,143.33514241404,1.5092,1.4333514241404
"1136","12493",149.26,145.857296433874,1.4926,1.45857296433874
"1137","12494",153.9,146.55025133001,1.539,1.4655025133001
"1138","12495",147.5,145.177040538712,1.475,1.45177040538712
"1139","12496",139.94,143.718068989722,1.3994,1.43718068989722
"1140","12497",136.43,144.84730414486,1.3643,1.4484730414486
"1141","12498",142.37,140.884185681728,1.4237,1.40884185681728
"1142","12499",150.3,146.406458751338,1.503,1.46406458751338
"1143","12500",145.1,145.855316239194,1.451,1.45855316239194
"1144","12501",151.86,144.282934049102,1.5186,1.44282934049102
"1145","12502",157.89,145.30993221869,1.5789,1.4530993221869
"1146","12503",151.13,149.005925206671,1.5113,1.49005925206671
"1147","12504",143.15,144.906863194429,1.4315,1.44906863194429
"1148","12505",137.73,144.798661460679,1.3773,1.4479866146068
"1149","12506",130.72,143.396175372085,1.3072,1.43396175372085
"1150","12507",147.19,146.504427571411,1.4719,1.46504427571412
"1151","12508",137.69,146.116533702628,1.3769,1.46116533702628
"1152","12509",153.32,148.321756030275,1.5332,1.48321756030275
"1153","12510",153.95,148.103783824988,1.5395,1.48103783824988
"1154","12511",141.52,141.184151509241,1.4152,1.41184151509241
"1155","12512",141.16,144.248312024849,1.4116,1.44248312024849
"1156","12513",144.2,142.203941722153,1.442,1.42203941722153
"1157","12514",161.42,148.872045610829,1.6142,1.48872045610829
"1158","12515",156.62,150.101570014707,1.5662,1.50101570014706
"1159","12516",155.91,149.220525122891,1.5591,1.49220525122891
"1160","12517",138.92,145.418059121422,1.3892,1.45418059121422
"1161","12518",144.9,145.920294488779,1.449,1.45920294488779
"1162","12519",135.21,142.042889431459,1.3521,1.42042889431459
"1163","12520",151.51,142.591193676388,1.5151,1.42591193676388
"1164","12521",151.17,145.764935825172,1.5117,1.45764935825172
"1165","12522",140.33,147.611971291496,1.4033,1.47611971291496
"1166","12523",147.25,143.358809795965,1.4725,1.43358809795965
"1167","12524",149.14,143.533613778123,1.4914,1.43533613778124
"1168","12525",143.98,150.163092715396,1.4398,1.50163092715396
"1169","12526",139.92,143.137878341887,1.3992,1.43137878341887
"1170","12527",137.64,145.840122012721,1.3764,1.45840122012721
"1171","12528",141.64,149.008459753954,1.4164,1.49008459753953
"1172","12529",144.34,147.128260896845,1.4434,1.47128260896845
"1173","12530",160.96,144.409888137152,1.6096,1.44409888137152
"1174","12531",142.42,146.103669712176,1.4242,1.46103669712176
"1175","12532",136.4,142.671981731992,1.364,1.42671981731992
"1176","12533",152.5,145.306788630693,1.525,1.45306788630693
"1177","12534",133.04,140.76796627228,1.3304,1.4076796627228
"1178","12535",154.37,148.38725711349,1.5437,1.4838725711349
"1179","12536",138.4,145.906956851707,1.384,1.45906956851707
"1180","12537",154.54,147.802164421877,1.5454,1.47802164421877
"1181","12538",148.16,147.27304162112,1.4816,1.4727304162112
"1182","12539",146.64,147.328993913258,1.4664,1.47328993913257
"1183","12540",133.82,144.260197451964,1.3382,1.44260197451964
"1184","12541",148.72,147.220635823696,1.4872,1.47220635823696
"1185","12542",135.71,147.133161420612,1.3571,1.47133161420612
"1186","12543",145.97,145.15543563079,1.4597,1.4515543563079
"1187","12544",149.71,148.193299620171,1.4971,1.48193299620171
"1188","12545",151.12,148.338836063388,1.5112,1.48338836063388
"1189","12546",134.25,146.464020633703,1.3425,1.46464020633703
"1190","12547",144.09,147.528325141673,1.4409,1.47528325141673
"1191","12548",147.19,143.921987368769,1.4719,1.43921987368769
"1192","12549",145.26,143.123673727518,1.4526,1.43123673727518
"1193","12550",127.69,142.945618776177,1.2769,1.42945618776177
"1194","12551",151.87,151.230761639947,1.5187,1.51230761639947
"1195","12552",139.78,142.367669230909,1.3978,1.42367669230908
"1196","12553",144.08,144.451606051149,1.4408,1.44451606051149
"1197","12554",145.22,143.991773208451,1.4522,1.43991773208451
"1198","12555",142.24,141.660076861976,1.4224,1.41660076861976
"1199","12556",151.61,143.49852084111,1.5161,1.43498520841109
"1200","12557",149.97,147.0392995606,1.4997,1.47039299560599
"1201","12558",138.66,141.113385626404,1.3866,1.41113385626404
"1202","12559",144.35,145.824961251375,1.4435,1.45824961251375
"1203","12560",138.53,142.149760884701,1.3853,1.42149760884701
"1204","12561",159.67,148.122790003626,1.5967,1.48122790003626
"1205","12562",140.21,145.84512890261,1.4021,1.4584512890261
"1206","12563",152.36,148.495549900599,1.5236,1.48495549900599
"1207","12564",144.83,147.617459989354,1.4483,1.47617459989354
"1208","12565",140.45,148.301350819537,1.4045,1.48301350819537
"1209","12566",131.65,141.620159661365,1.3165,1.41620159661365
"1210","12567",153.92,144.150293196508,1.5392,1.44150293196508
"1211","12568",152.66,148.381299328102,1.5266,1.48381299328102
"1212","12569",143.02,148.3558208102,1.4302,1.483558208102
"1213","12570",147.59,148.13746943676,1.4759,1.4813746943676
"1214","12571",140.9,145.823826170308,1.409,1.45823826170308
"1215","12572",149.07,153.191767412926,1.4907,1.53191767412926
"1216","12573",159.68,150.2030899767,1.5968,1.502030899767
"1217","12574",146.76,145.397707656388,1.4676,1.45397707656388
"1218","12575",153.03,147.078790307158,1.5303,1.47078790307159
"1219","12576",150.02,146.89811077102,1.5002,1.4689811077102
"1220","12577",138.72,140.962192192145,1.3872,1.40962192192145
"1221","12578",151.26,143.339724024079,1.5126,1.43339724024079
"1222","12579",138.02,144.067270971336,1.3802,1.44067270971336
"1223","12580",146.09,144.120935457816,1.4609,1.44120935457815
"1224","12581",156.14,149.467034711914,1.5614,1.49467034711914
"1225","12582",140.77,149.52568177078,1.4077,1.4952568177078
"1226","12583",137.48,143.240483094274,1.3748,1.43240483094274
"1227","12584",136.42,141.03025819184,1.3642,1.41030258191839
"1228","12585",145.43,148.359283039386,1.4543,1.48359283039386
"1229","12586",149.39,144.869175898785,1.4939,1.44869175898785
"1230","12587",155,146.311749027084,1.55,1.46311749027084
"1231","12588",142.71,143.704272697918,1.4271,1.43704272697918
"1232","12589",158.24,148.374318697821,1.5824,1.4837431869782
"1233","12590",156.83,144.213466955004,1.5683,1.44213466955004
"1234","12591",139.9,143.58634411163,1.399,1.4358634411163
"1235","12592",149.25,145.757219997284,1.4925,1.45757219997284
"1236","12593",143.7,145.902398725981,1.437,1.45902398725981
"1237","12594",143.24,145.10428312616,1.4324,1.4510428312616
"1238","12595",143.14,151.017698016091,1.4314,1.51017698016091
"1239","12596",142.87,144.198642739692,1.4287,1.44198642739692
"1240","12597",149.02,149.324599424666,1.4902,1.49324599424666
"1241","12598",156.18,149.166048047034,1.5618,1.49166048047034
"1242","12599",149.62,144.597803828585,1.4962,1.44597803828585
"1243","12600",168.22,153.736017741386,1.6822,1.53736017741386
"1244","12601",137.49,140.46186810534,1.3749,1.4046186810534
"1245","12602",140.04,145.260762454979,1.4004,1.45260762454979
"1246","12603",143.9,148.63918511148,1.439,1.4863918511148
"1247","12604",135.55,139.559545869535,1.3555,1.39559545869536
"1248","12605",142.82,146.869246010143,1.4282,1.46869246010143
"1249","12606",141.03,141.449113428836,1.4103,1.41449113428836
"1250","12607",153.31,148.802530839152,1.5331,1.48802530839152
"1251","12608",152.5,147.82662008593,1.525,1.4782662008593
"1252","12609",140.1,144.56387600563,1.401,1.4456387600563
