environment,p1,p2,block,respvar,Y2,Y3
Env3,P015,P016,A,48.0828927191234,233.669934714451,142.540416881881
Env3,P015,P016,B,21.6663543524597,199.109722655295,201.806665414892
Env3,P015,P016,C,121.365524197848,379.128588241788,263.356778089287
Env3,P015,P017,A,301.544203561272,270.993433338934,182.570874549206
Env3,P015,P017,B,259.755756444743,399.418856274896,202.308807416023
Env3,P015,P017,C,623.611370779302,659.8702233255,90.7057505486887
Env3,P015,P018,A,157.542972786788,258.302920556215,272.57433497819
Env3,P015,P018,B,46.6015799569039,296.314895175001,222.681598658921
Env3,P015,P018,C,498.866960525241,294.643742683146,293.331751455895
Env3,P015,P019,A,492.368192072075,37.8212445532937,360.550952832478
Env3,P015,P019,B,511.065813831698,425.850037297574,46.0156545982996
Env3,P015,P019,C,523.701101018746,306.693692450096,369.336728950741
Env3,P015,P020,A,111.376314221158,455.247933489368,64.8156319064796
Env3,P015,P020,B,181.058763190221,566.670687138482,127.921486132006
Env3,P015,P020,C,51.6835405752232,176.27355657079,319.977909282489
Env3,P015,P021,A,124.243591749412,302.302001135215,218.59160804518
Env3,P015,P021,B,200.190476407344,550.852474237535,23.0775216752703
Env3,P015,P021,C,140.762797817129,218.153438799109,123.023762578094
Env3,P015,P022,A,60.5103756748894,192.907239414563,244.896782856554
Env3,P015,P022,B,156.006703565213,302.746523717254,208.787062487177
Env3,P015,P022,C,251.199990875097,27.0326142689463,343.253810354041
Env3,P015,P023,A,5.79383234272885,208.444530618778,328.332430768493
Env3,P015,P023,B,354.54273554672,40.1786925063637,86.0783809714211
Env3,P015,P023,C,357.835027185105,25.4481913415196,175.799357238478
Env3,P015,P024,A,542.638592735379,226.229342694154,120.518512828479
Env3,P015,P024,B,493.916560807941,439.613392678277,39.1769844014598
Env3,P015,P024,C,246.485238149741,461.416372294151,103.639782185239
Env3,P016,P016,A,331.242871938827,137.705201189601,130.020567891462
Env3,P016,P016,B,347.821472947703,638.244984832663,218.379206105604
Env3,P016,P016,C,341.021200916477,380.272855986114,115.201518505027
Env3,P016,P017,A,319.331900788078,583.622802604388,143.456166081304
Env3,P016,P017,B,662.835382672204,562.466035992571,285.391844729328
Env3,P016,P017,C,627.057337736985,197.560481860469,198.841056426495
Env3,P016,P018,A,254.885890033625,429.53582365335,144.346211735167
Env3,P016,P018,B,684.795693755623,620.912763420946,242.273917258807
Env3,P016,P018,C,18.2753807201128,109.426042736096,76.7623979688054
Env3,P016,P019,A,269.870218145401,420.217762384034,354.175502776128
Env3,P016,P019,B,112.249072870831,564.854656038092,243.001332353278
Env3,P016,P019,C,262.6019066099,216.961585396842,264.428258773808
Env3,P016,P020,A,256.938029248091,662.174662929656,286.090995296678
Env3,P016,P020,B,393.561162147873,348.010105030833,286.324912756825
Env3,P016,P020,C,493.3563303944,637.505371541288,252.24539742981
Env3,P016,P021,A,322.956914040866,635.737990324975,129.970924891585
Env3,P016,P021,B,160.205029928573,600.348786764269,135.796024790365
Env3,P016,P021,C,200.118187417505,431.861821804561,164.262753558896
Env3,P016,P022,A,349.402431949377,65.3377379115544,178.22324263528
Env3,P016,P022,B,200.171063168471,351.529439074222,197.369796669319
Env3,P016,P022,C,533.278636533488,74.3378910961824,175.18963779324
Env3,P016,P023,A,216.613017750316,653.750936787415,122.412840583192
Env3,P016,P023,B,484.172595107215,277.101271842421,0.833422369976313
Env3,P016,P023,C,580.443904259055,341.136181499723,115.759715567909
Env3,P016,P024,A,17.2003377044195,509.373161641613,111.235636552194
Env3,P016,P024,B,462.807440346826,467.443250545721,294.787497372073
Env3,P016,P024,C,256.715592447574,608.946543384668,132.715190186544
Env3,P017,P017,A,300.193367286138,173.404669266484,91.0012081601612
Env3,P017,P017,B,34.1796791740731,309.665510487253,258.106170366797
Env3,P017,P017,C,115.605537136314,576.360430222293,201.559546326655
Env3,P017,P018,A,89.9218925136876,45.1319328803982,197.11937564487
Env3,P017,P018,B,659.741563936422,589.673313360213,140.999666130036
Env3,P017,P018,C,245.426462542559,39.4371232989103,216.367039565013
Env3,P017,P019,A,161.487953682596,494.014288421811,231.998387330659
Env3,P017,P019,B,441.143763519708,286.909216978241,28.7254196238555
Env3,P017,P019,C,566.608383944671,369.661195306503,99.1172389283329
Env3,P017,P020,A,104.20620151129,237.599551649832,259.316157584383
Env3,P017,P020,B,537.287776815787,751.518955320294,248.254179813011
Env3,P017,P020,C,263.633777524563,200.621820613506,150.559477487923
Env3,P017,P021,A,83.2862487972476,30.7338670076218,179.34797819422
Env3,P017,P021,B,133.615751713925,185.392395423597,237.052152091868
Env3,P017,P021,C,566.230876952372,267.124069555188,95.2294384763676
Env3,P017,P022,A,529.777348631356,76.8774651027442,30.3899785563511
Env3,P017,P022,B,162.963180052474,644.543135792159,161.648482336053
Env3,P017,P022,C,96.7937216683458,418.337022553017,188.095720083097
Env3,P017,P023,A,567.62253254947,125.892906593083,310.51532551046
Env3,P017,P023,B,202.013722871028,135.439932506738,214.773827235154
Env3,P017,P023,C,180.246415099448,235.979314344742,210.481814585321
Env3,P017,P024,A,98.9295057961954,430.794780092744,155.452509602228
Env3,P017,P024,B,557.629900517039,436.303274177374,92.473904466339
Env3,P017,P024,C,308.711224034484,633.847247656441,70.9811220396731
Env3,P018,P018,A,303.123512033726,259.99905791992,181.853532882035
Env3,P018,P018,B,265.744195113964,363.966129375284,11.5363278393583
Env3,P018,P018,C,215.262082757567,22.0326580779426,117.457091073773
Env3,P018,P019,A,429.873929671678,319.809714894865,24.8467665169117
Env3,P018,P019,B,540.721779973587,132.96544404875,357.002253523189
Env3,P018,P019,C,504.731451992823,33.2070069356617,139.783516119305
Env3,P018,P020,A,161.940560912578,22.7075689262328,351.110996745677
Env3,P018,P020,B,112.126023117053,247.826107001712,190.205829242952
Env3,P018,P020,C,170.657461768209,498.201018793085,158.080096172541
Env3,P018,P021,A,265.891571146523,246.945015154868,90.4315379830464
Env3,P018,P021,B,253.811882521589,680.913877769122,330.465232242781
Env3,P018,P021,C,26.6671133107002,368.471326262075,255.338286668267
Env3,P018,P022,A,251.969570026364,424.241787113146,155.398524988295
Env3,P018,P022,B,60.1332262955203,193.027502010852,251.484010680212
Env3,P018,P022,C,763.699366627534,473.319620891096,256.728272003169
Env3,P018,P023,A,535.917751247101,365.714761703293,257.240056689627
Env3,P018,P023,B,358.256359456542,117.029851638995,187.784905702543
Env3,P018,P023,C,102.749829011207,464.80699953389,243.654801909721
Env3,P018,P024,A,373.339041998779,44.9151482110857,154.263885399471
Env3,P018,P024,B,87.9977083289766,479.836883796237,259.578523782707
Env3,P018,P024,C,320.188651767555,141.205613616806,129.478437837094
Env3,P019,P019,A,555.247447905619,16.3560011487589,228.324730670701
Env3,P019,P019,B,143.9355040839,261.304394914204,140.129661105371
Env3,P019,P019,C,312.386821670033,80.5439603533229,178.470036793757
Env3,P019,P020,A,305.590628524893,743.670223758122,115.061675220979
Env3,P019,P020,B,424.790784320766,430.381937238055,108.848005439892
Env3,P019,P020,C,10.4176768153721,114.838804042949,55.4594346400664
Env3,P019,P021,A,815.993631055291,222.877968955909,115.971622461799
Env3,P019,P021,B,429.605750499467,102.717667761353,249.098063414255
Env3,P019,P021,C,101.639978462067,327.144582134588,104.702019451626
Env3,P019,P022,A,105.306725761221,182.627045699036,56.7713876899724
Env3,P019,P022,B,375.385978226767,401.594284313738,387.445234101385
Env3,P019,P022,C,554.322295955379,29.6607863397314,186.538331283103
Env3,P019,P023,A,458.187394377867,244.238552886991,280.023519938445
Env3,P019,P023,B,432.565537674181,441.466416745077,234.350355277973
Env3,P019,P023,C,139.573554118094,477.267694347977,231.376318936463
Env3,P019,P024,A,181.080062670952,55.9365258742995,223.750441747969
Env3,P019,P024,B,265.471987500184,671.057799518746,4.24164987041173
Env3,P019,P024,C,395.136525211725,423.259595149199,207.713189250508
Env3,P020,P020,A,453.973083574891,486.966032021917,185.953363288741
Env3,P020,P020,B,98.760463896195,110.296529465818,93.1200497045204
Env3,P020,P020,C,2.60403355477741,464.38578611186,153.10056135516
Env3,P020,P021,A,399.946691611597,235.968246411348,92.4129235573492
Env3,P020,P021,B,186.227110404262,326.719694245335,231.957498981846
Env3,P020,P021,C,48.1232057080578,520.338364459951,168.868095688189
Env3,P020,P022,A,382.263295040291,460.791326217958,171.547069846999
Env3,P020,P022,B,138.694845972587,102.797589624014,337.462124229921
Env3,P020,P022,C,354.41076673092,361.247495180428,161.232508027587
Env3,P020,P023,A,83.5776067880624,141.093733607334,129.295538521102
Env3,P020,P023,B,71.7530994400067,165.32805330601,229.364072229616
Env3,P020,P023,C,169.862554736685,260.808418191416,165.769724871365
Env3,P020,P024,A,379.38853486824,119.924698530166,199.017906396703
Env3,P020,P024,B,157.493395682643,184.425979908409,196.230596974194
Env3,P020,P024,C,515.452819158864,635.938203702316,173.454463549994
Env3,P021,P021,A,351.5134615316,360.742110050267,256.351085754515
Env3,P021,P021,B,23.6910105766401,284.691730581342,1.72930282638942
Env3,P021,P021,C,295.366020751878,313.051709472964,47.7402668026908
Env3,P021,P022,A,329.506145127065,675.900635900828,175.987690780098
Env3,P021,P022,B,108.820864545762,827.43847608134,246.053541034445
Env3,P021,P022,C,483.91854986922,608.555277847281,75.4238362512222
Env3,P021,P023,A,238.265244069271,139.19761091383,247.918318923205
Env3,P021,P023,B,226.33490824397,237.169511930485,291.767458333734
Env3,P021,P023,C,182.66948269516,230.155998597732,124.736500067851
Env3,P021,P024,A,104.677442967415,526.235430259237,85.6790017597721
Env3,P021,P024,B,63.3885773987234,472.880407249656,145.928223195168
Env3,P021,P024,C,267.753713627275,404.418322765548,215.402628711464
Env3,P022,P022,A,506.303238859417,451.779525876692,232.64419233271
Env3,P022,P022,B,551.303107439026,384.259448222752,151.212728779951
Env3,P022,P022,C,403.869713553932,405.680177755737,164.201183650333
Env3,P022,P023,A,159.988574290791,151.31447493736,136.09224529553
Env3,P022,P023,B,82.0412333105349,375.891089109258,131.147296932003
Env3,P022,P023,C,78.1955888246485,478.485267200416,104.409152982692
Env3,P022,P024,A,161.104807259097,294.180511128051,45.580837866204
Env3,P022,P024,B,36.2422470199928,551.800123546827,325.983997096368
Env3,P022,P024,C,185.007357902601,562.678955426645,196.325991098155
Env3,P023,P023,A,147.097380924164,607.925732501699,469.519320948693
Env3,P023,P023,B,281.618881800375,311.052464175509,95.6383252346876
Env3,P023,P023,C,398.443711443551,239.476535682884,194.429178453214
Env3,P023,P024,A,427.571380311797,481.1987710466,134.299721844351
Env3,P023,P024,B,403.607317794792,273.225002736683,133.124484862942
Env3,P023,P024,C,340.998950888557,511.646416932192,233.887618018588
Env3,P024,P024,A,289.167699163704,469.405560946438,267.995230696269
Env3,P024,P024,B,109.871093579663,39.4864024997478,196.602382776901
Env3,P024,P024,C,100.025491461433,236.911740805112,278.637951646885
Env4,P001,P001,A,317.455483004134,110.017606156566,108.783729697048
Env4,P001,P001,B,587.72808657549,861.62388702826,161.08629342434
Env4,P001,P001,C,327.406975613018,110.30884944421,248.678376353858
Env4,P001,P002,A,273.031451269915,520.961138043469,27.9039711889569
Env4,P001,P002,B,380.889264356506,497.492541073368,158.307213028594
Env4,P001,P002,C,43.8341611191709,211.186872407937,198.737626615821
Env4,P001,P003,A,272.372437607261,516.973545003486,237.275036847365
Env4,P001,P003,B,148.672951447631,37.1524731869371,212.347318528547
Env4,P001,P003,C,224.991488366132,458.399544249857,445.253954184732
Env4,P001,P004,A,272.93409096436,210.676689400099,58.8061885864577
Env4,P001,P004,B,267.557522126377,67.8381301871821,107.630212315265
Env4,P001,P004,C,309.059674717856,383.862384059842,276.626329073842
Env4,P001,P005,A,137.702704160837,666.016187397034,97.9880376220552
Env4,P001,P005,B,263.709945355992,464.089898089784,219.849986412505
Env4,P001,P005,C,78.5461070900448,349.409312625514,29.643215839671
Env4,P001,P006,A,661.959146617373,365.411488753821,165.412439225558
Env4,P001,P006,B,321.606662632869,60.7477680034977,295.720675352212
Env4,P001,P006,C,77.8330280280688,663.994889151754,241.602940129177
Env4,P001,P007,A,119.998076713848,26.7974946019341,16.1152088396045
Env4,P001,P007,B,362.536267284682,407.190019332199,394.676155481996
Env4,P001,P007,C,310.820926567313,24.213047866434,198.48055512394
Env4,P001,P008,A,185.846360194686,147.789720758193,285.749010910306
Env4,P001,P008,B,223.531202273856,612.103183954604,67.9248150464487
Env4,P001,P008,C,0.665671220277826,415.446094684225,3.3421360603569
Env4,P001,P009,A,321.947000559402,535.710581803679,91.9624360252505
Env4,P001,P009,B,161.063112445833,107.441646517028,164.2332601096
Env4,P001,P009,C,146.416355312635,594.136100691953,31.9020807697665
Env4,P001,P010,A,542.986199937133,75.443513695219,6.65174625937066
Env4,P001,P010,B,156.000868478383,15.132941511458,97.768926906386
Env4,P001,P010,C,811.040938581582,324.212541110225,143.160347690941
Env4,P001,P011,A,0.47632210230193,463.185069335349,173.073493949576
Env4,P001,P011,B,327.784376091572,219.422703403593,226.806942963158
Env4,P001,P011,C,241.514331360045,199.777728007901,161.923810508519
Env4,P001,P012,A,235.871821968116,291.265597358458,251.057570798095
Env4,P001,P012,B,56.5972880861211,386.590847600961,51.6295849662311
Env4,P001,P012,C,250.320411014249,340.680741937358,284.079644356697
Env4,P001,P013,A,77.6256590810678,75.3098173039799,201.436273758628
Env4,P001,P013,B,279.940301122947,155.942105309477,4.95219689147194
Env4,P001,P013,C,307.354050347866,552.795862855845,312.920809162527
Env4,P001,P014,A,458.150553785925,554.192921009324,89.0627204981961
Env4,P001,P014,B,420.266360243417,708.543201573622,7.42533088541592
Env4,P001,P014,C,83.0296076540898,443.923493269728,231.38034258202
Env4,P001,P015,A,245.878075157211,3.34462728069968,142.350333677971
Env4,P001,P015,B,196.384865233792,252.294587463807,238.600914272021
Env4,P001,P015,C,43.6833104064534,324.502591906721,183.943710888187
Env4,P001,P016,A,428.074017851087,87.9162720283909,220.550677511748
Env4,P001,P016,B,409.44195898925,662.854179577024,143.473118986308
Env4,P001,P016,C,558.690587176704,237.851774408812,97.8876443237
Env4,P001,P017,A,68.7657654086103,147.229442510401,245.18918353204
Env4,P001,P017,B,115.147590457442,635.927230781236,19.1255311392494
Env4,P001,P017,C,521.212166819847,354.982381139624,246.340214183798
Env4,P001,P018,A,297.329786015584,346.086083796496,208.555408363869
Env4,P001,P018,B,189.70478725724,238.364633555471,304.185220695708
Env4,P001,P018,C,77.1257467052994,327.109905620728,192.338543696191
Env4,P001,P019,A,223.119371341777,313.6119059017,238.910500668336
Env4,P001,P019,B,307.443090230611,215.005255778261,214.819962524378
Env4,P001,P019,C,37.1799874232116,440.254896983198,421.08872559445
Env4,P001,P020,A,290.671015138112,75.5987733223052,171.532235991995
Env4,P001,P020,B,318.965897249848,93.6790427284907,216.655771081973
Env4,P001,P020,C,265.310285486825,292.550084795997,151.340648555655
Env4,P001,P021,A,304.344382833113,249.507466318183,111.525509407366
Env4,P001,P021,B,81.626718954584,276.322407195405,316.543008730637
Env4,P001,P021,C,196.30367860969,212.705168385259,330.358051590374
Env4,P001,P022,A,175.67142144696,241.365244764528,172.353163860092
Env4,P001,P022,B,92.0765361973757,397.959747049363,271.714319696064
Env4,P001,P022,C,11.006934517514,924.792428868938,161.978701277285
Env4,P001,P023,A,144.0159726845,35.5442312121074,240.252853418128
Env4,P001,P023,B,14.7793919532747,587.430641894963,99.3646553454593
Env4,P001,P023,C,281.670224646361,9.70558626738337,220.581223667305
Env4,P001,P024,A,311.301554343545,545.96932257862,291.385707780673
Env4,P001,P024,B,536.523065785369,424.248128811518,303.104826499312
Env4,P001,P024,C,423.292510978205,212.090698199441,198.890368614293
Env4,P002,P002,A,608.420503043182,713.786099745831,205.195484417014
Env4,P002,P002,B,211.152334476037,761.32293598098,309.042509289402
Env4,P002,P002,C,27.3659053547184,160.190502677256,233.944231673271
Env4,P002,P003,A,91.4990677028997,511.54241543742,240.741034452204
Env4,P002,P003,B,13.6628006989045,359.834065995402,66.085918095659
Env4,P002,P003,C,226.177036993688,331.357243423039,307.29338725047
Env4,P002,P004,A,171.755511092455,290.032833477345,256.32781608079
Env4,P002,P004,B,113.276735881473,621.304686107232,230.893959350712
Env4,P002,P004,C,385.947938136406,384.265732599153,168.591643354781
Env4,P002,P005,A,141.371205821181,471.13719090993,174.936841121117
Env4,P002,P005,B,465.054711224014,19.1969334902455,208.982117406301
Env4,P002,P005,C,45.8527904600224,746.124314709373,223.192055342541
Env4,P002,P006,A,76.2026160829735,692.404867425151,37.0651971852872
Env4,P002,P006,B,67.4531309497926,538.030272701231,112.248693906873
Env4,P002,P006,C,417.479834397508,580.803097245622,199.808760268921
Env4,P002,P007,A,275.577426316533,377.400855407068,301.058177800361
Env4,P002,P007,B,1.31528770614452,657.218635409155,29.2298525181856
Env4,P002,P007,C,377.917768600691,294.7345466223,105.331228770866
Env4,P002,P008,A,572.948853780023,617.689243202699,329.815490620489
Env4,P002,P008,B,281.511651976953,447.936937107434,283.947972890924
Env4,P002,P008,C,260.676534441436,256.745502268406,241.192901241148
Env4,P002,P009,A,794.359764909126,694.307732891117,138.350955155569
Env4,P002,P009,B,162.226232482545,257.161294004195,207.396664496759
Env4,P002,P009,C,221.745419273868,232.284114271682,244.029928473387
Env4,P002,P010,A,235.029437231908,639.498216399255,327.626033281375
Env4,P002,P010,B,184.13622019101,302.272346820291,161.313212191461
Env4,P002,P010,C,443.527171909375,542.264237847966,175.842028459677
Env4,P002,P011,A,399.5851157294,407.454275001486,357.075164882859
Env4,P002,P011,B,75.5135545987456,313.96861951089,209.896207326047
Env4,P002,P011,C,67.4584355496755,475.971213257417,279.524322567887
Env4,P002,P012,A,70.1939379974436,263.042190162983,192.556245409058
Env4,P002,P012,B,59.6656601860583,13.8696578222289,268.340495189997
Env4,P002,P012,C,156.4743161791,32.7706801257441,216.50139463992
Env4,P002,P013,A,192.714691122916,196.72009704878,167.688181735451
Env4,P002,P013,B,365.497625217051,290.872565839165,35.2640640425114
Env4,P002,P013,C,120.999069969361,48.5539788502955,114.287086030245
Env4,P002,P014,A,20.6761310743227,444.72943098354,291.51477996678
Env4,P002,P014,B,119.893614224474,63.3216518325125,178.530894652516
Env4,P002,P014,C,387.761368661617,528.274715968232,255.014557315968
Env4,P002,P015,A,359.198825238965,505.467100418011,197.697813624019
Env4,P002,P015,B,393.768362462185,753.576331338059,163.843764511683
Env4,P002,P015,C,137.943540138862,482.455685083779,42.7679818013836
Env4,P002,P016,A,131.721645970394,104.119501644943,95.7563003075577
Env4,P002,P016,B,324.02767370261,682.183001622027,265.40052297066
Env4,P002,P016,C,428.971922541103,382.455216576515,61.6221204802365
Env4,P002,P017,A,146.664307028801,309.763004515809,225.962269474585
Env4,P002,P017,B,142.561340617014,290.375978579668,120.687098588835
Env4,P002,P017,C,377.45052958254,735.957131045646,153.233053438892
Env4,P002,P018,A,444.23772368489,242.599714689194,288.268574234753
Env4,P002,P018,B,260.671671379271,50.3384890287488,303.297214247918
Env4,P002,P018,C,236.568695392879,82.1146463713693,337.382928229801
Env4,P002,P019,A,63.9865720714289,339.589234778355,181.92326067101
Env4,P002,P019,B,457.580873095129,82.1398791231864,56.6125934212777
Env4,P002,P019,C,470.738622168145,291.225892007247,108.001960179274
Env4,P002,P020,A,605.192626068713,328.966776463084,226.163437543472
Env4,P002,P020,B,145.837394936016,326.664659552163,105.597867682114
Env4,P002,P020,C,360.135034474778,473.874368822767,53.4322773126751
Env4,P002,P021,A,568.152987218454,5.34402765536762,155.56207438076
Env4,P002,P021,B,239.692366040734,353.677688981325,165.533472009532
Env4,P002,P021,C,107.225965849649,411.642191882919,244.188124938114
Env4,P002,P022,A,15.4860456581726,488.396814777522,206.730939726556
Env4,P002,P022,B,254.785100611802,753.185948627644,160.67251216578
Env4,P002,P022,C,100.509995457347,707.097863201662,231.235075045571
Env4,P002,P023,A,407.738927585929,3.97298730882031,158.325808367019
Env4,P002,P023,B,180.459815168922,34.2019292061028,89.761166309593
Env4,P002,P023,C,104.052095132187,530.613453563565,151.013941705033
Env4,P002,P024,A,69.5451635868704,544.87199117325,40.2164779425812
Env4,P002,P024,B,417.056783343082,443.590385086925,76.7313073210669
Env4,P002,P024,C,182.886996766908,112.684337157635,149.48194308777
Env4,P003,P003,A,263.319483152297,569.365577218755,83.2783850653041
Env4,P003,P003,B,261.920539775612,186.255022171531,328.810232230017
Env4,P003,P003,C,61.1142592571939,234.870791732817,299.400058720324
Env4,P003,P004,A,120.026888726451,11.2082439619806,171.417086129876
Env4,P003,P004,B,54.6280635014952,233.544716092246,188.115365981003
Env4,P003,P004,C,159.279492540655,11.2630234114142,365.744978652143
Env4,P003,P005,A,51.5820917022736,137.549658567042,121.695413084822
Env4,P003,P005,B,624.897207743236,25.4402534597621,314.30079356585
Env4,P003,P005,C,359.649990885475,161.423162557415,183.304761381817
Env4,P003,P006,A,150.037314054487,362.650874623001,121.443810122078
Env4,P003,P006,B,223.270920652454,189.963258516772,169.678708580202
Env4,P003,P006,C,10.3355301593638,181.445938233875,202.882397839076
Env4,P003,P007,A,165.580730460403,1.80554188099912,424.304987298267
Env4,P003,P007,B,266.335627718866,523.221517548987,77.6723518970123
Env4,P003,P007,C,18.4611912902095,49.4232581803372,355.026084507198
Env4,P003,P008,A,137.616778650612,162.479697536522,112.653735148445
Env4,P003,P008,B,25.1326507338229,528.124615567277,454.36181303051
Env4,P003,P008,C,239.142928837515,281.759190658202,174.512756494042
Env4,P003,P009,A,149.059464015115,166.85517452454,132.346414377585
Env4,P003,P009,B,127.986881365642,86.3558838501542,151.236311901228
Env4,P003,P009,C,79.3491515061567,432.248565887605,165.126215826091
Env4,P003,P010,A,282.020366600295,129.305215783142,138.383530460971
Env4,P003,P010,B,95.5520640630294,476.224318837052,105.884641086681
Env4,P003,P010,C,51.5336123530205,266.097885903157,305.610216301495
Env4,P003,P011,A,528.426935156116,106.896864263695,239.923961161934
Env4,P003,P011,B,207.729990032689,718.720974247891,200.357802809001
Env4,P003,P011,C,13.8319978267354,214.208325857528,340.03272163663
Env4,P003,P012,A,293.198414358358,214.564210497718,287.660196689487
Env4,P003,P012,B,193.789317206183,441.39837779058,331.09600877961
Env4,P003,P012,C,56.9477839149998,437.584037525941,39.6328271001998
Env4,P003,P013,A,481.690249996096,487.042835166887,92.2131364578103
Env4,P003,P013,B,265.021196770874,165.773028083635,298.105497662282
Env4,P003,P013,C,25.2435072670177,54.3159584401842,201.499398217153
Env4,P003,P014,A,732.492161542432,458.161960111937,120.565693825626
Env4,P003,P014,B,102.302770323603,619.243912883445,15.3454306973147
Env4,P003,P014,C,423.133616014399,274.718020133591,240.833827546659
Env4,P003,P015,A,139.711652589767,472.136878822042,283.850081599963
Env4,P003,P015,B,591.647490481676,421.107142469314,29.6818856505025
Env4,P003,P015,C,241.971383222166,108.075378001109,95.2025213185428
Env4,P003,P016,A,79.5636638875563,308.185678988995,217.259642585525
Env4,P003,P016,B,174.169783257417,107.495214372728,159.342618451316
Env4,P003,P016,C,588.235881132341,341.664855462337,270.070267028743
Env4,P003,P017,A,291.285877724941,377.85567154254,80.0131735372331
Env4,P003,P017,B,287.546678200692,403.880810693054,204.737990962983
Env4,P003,P017,C,36.7942706096413,593.995451998,249.612116769788
Env4,P003,P018,A,508.889673468753,982.694988264553,170.71082327779
Env4,P003,P018,B,333.111598714602,241.950349577476,187.578044400388
Env4,P003,P018,C,805.438904979154,105.084484861795,271.716231489042
Env4,P003,P019,A,310.634131942261,279.487876819512,283.194049242115
Env4,P003,P019,B,145.927361306848,306.975499076441,117.64702389365
Env4,P003,P019,C,22.6187660915924,214.683787427609,323.974951936385
Env4,P003,P020,A,94.3500957210529,160.907483057222,167.484262637896
Env4,P003,P020,B,349.813895746858,415.544021240278,333.504902269243
Env4,P003,P020,C,121.441263265802,1089.76701717613,237.066427045334
Env4,P003,P021,A,1.79975250390381,354.782789150427,117.162795699387
Env4,P003,P021,B,265.149844517456,423.283397105028,141.076125047178
Env4,P003,P021,C,347.590727476818,293.544760695916,437.571207399319
Env4,P003,P022,A,83.1332697125339,262.237814195774,225.745137979711
Env4,P003,P022,B,255.492701055251,108.538332719718,266.428916992147
Env4,P003,P022,C,348.695818925546,201.693365486865,204.320832741356
Env4,P003,P023,A,63.504030771541,191.094129655383,367.761463998386
Env4,P003,P023,B,253.369356737179,165.027706754836,237.614415788536
Env4,P003,P023,C,263.054494818252,598.160001269706,266.033563338648
Env4,P003,P024,A,22.7027809455521,30.5764170983222,22.8057603784743
Env4,P003,P024,B,115.195621148748,326.917634300474,264.865316840569
Env4,P003,P024,C,287.964512814574,36.1337653647375,154.272299103547
Env4,P004,P004,A,396.894421512769,13.0084644946389,178.858492254913
Env4,P004,P004,B,641.024762470733,466.665575023638,239.550961046917
Env4,P004,P004,C,32.7432097082284,328.020485710837,254.640840071302
Env4,P004,P005,A,328.186604785473,2.82284405437818,74.2582423512674
Env4,P004,P005,B,159.781405348477,621.166157199817,26.422663712657
Env4,P004,P005,C,763.785148536333,369.237670284292,280.742659895201
Env4,P004,P006,A,212.368520623432,658.390259594448,89.0942399758538
Env4,P004,P006,B,328.272589316778,142.102284750218,212.351056949741
Env4,P004,P006,C,65.2492127016891,551.848679256141,237.233953955052
Env4,P004,P007,A,376.332749539421,30.4054880330342,200.107941784802
Env4,P004,P007,B,495.613584816399,339.956823191495,246.313404788561
Env4,P004,P007,C,521.385881412075,33.4423198311293,238.818276992908
Env4,P004,P008,A,22.5437598046292,401.581788121334,45.2411656769647
Env4,P004,P008,B,151.475234916077,617.326055428285,86.1207983846244
Env4,P004,P008,C,489.144127206162,435.201270401017,46.8478242781922
Env4,P004,P009,A,147.098848219422,36.2085927636627,260.499875635412
Env4,P004,P009,B,60.8963914587386,7.57272342229822,307.831872946243
Env4,P004,P009,C,46.5157554987863,196.942559861433,239.739609759335
Env4,P004,P010,A,249.26491735144,294.512867755701,384.950304554531
Env4,P004,P010,B,351.433289968981,399.074637162043,77.2808022365343
Env4,P004,P010,C,427.571045181438,146.460266361942,199.13103719015
Env4,P004,P011,A,358.043572772302,492.717474117367,90.6599772930284
Env4,P004,P011,B,219.39122668082,206.455858817826,424.359905724823
Env4,P004,P011,C,51.961294591664,827.482582221963,167.539274990443
Env4,P004,P012,A,406.104412985246,312.729129821647,198.967673428325
Env4,P004,P012,B,400.901859897309,137.426905401376,139.113364231557
Env4,P004,P012,C,301.732260631725,511.617963284821,291.61092887009
Env4,P004,P013,A,18.4767675430878,414.613529974574,193.518884342598
Env4,P004,P013,B,155.425538135601,333.57967642521,131.881693171443
Env4,P004,P013,C,177.303033043569,569.21552987203,103.706085002515
Env4,P004,P014,A,421.476876932955,191.107021918952,220.205333920127
Env4,P004,P014,B,663.492753144118,520.238972468421,164.38755479651
Env4,P004,P014,C,120.539993987513,75.0374261507705,184.761311326209
Env4,P004,P015,A,421.749572436061,78.8830004777666,151.881205853599
Env4,P004,P015,B,358.880445414614,282.381608434975,103.20784443287
Env4,P004,P015,C,339.01466956996,141.397670440499,379.661918218623
Env4,P004,P016,A,520.325494497333,371.806723411432,357.449277468561
Env4,P004,P016,B,10.8068772304478,733.067425562235,256.889707130987
Env4,P004,P016,C,82.1142521767313,47.347988671293,65.9048277741338
Env4,P004,P017,A,482.279020672662,566.239543779126,125.345275417072
Env4,P004,P017,B,22.8868768719621,62.3406082826832,221.590778895707
Env4,P004,P017,C,551.090828511929,514.80580779678,12.136339464788
Env4,P004,P018,A,627.921357878517,407.930335854523,549.435225017754
Env4,P004,P018,B,300.627353480286,761.080611605388,249.002956380688
Env4,P004,P018,C,29.4078514129589,0.0452843035561947,214.421855215157
Env4,P004,P019,A,302.706850352216,83.7799535419201,255.730798518294
Env4,P004,P019,B,162.407778705018,349.693834131232,217.272937278897
Env4,P004,P019,C,74.5788417436392,321.995959065892,121.081981128168
